timeuseastern,speed,acceleration,temperature,humidity,roadGrade,FuelRate
2020-04-23 10:04:28.000,0.0,0.0,55.94,86.0,0.0,1.862
2020-04-23 10:04:29.000,0.0,0.0,55.94,86.0,0.0,1.823
2020-04-23 10:04:30.000,0.0,0.0,55.94,86.0,0.0,1.796
2020-04-23 10:04:31.000,0.0,0.0,55.94,86.0,0.0,1.294
2020-04-23 10:04:32.000,0.0,0.0,55.94,86.0,0.0,1.757
2020-04-23 10:04:33.000,0.0,0.0,55.94,86.0,0.0,1.308
2020-04-23 10:04:34.000,4.5624789,1.26735525,55.94,86.0,0.0,2.906
2020-04-23 10:04:35.000,11.59368536,1.9531129055555556,55.94,86.0,0.0,6.75
2020-04-23 10:04:36.000,16.18674172,1.2758489888888889,55.94,86.0,0.0,8.889
2020-04-23 10:04:37.000,18.87433952,0.7465549444444441,55.94,86.0,0.0015489987789813,5.548
2020-04-23 10:04:38.000,18.7649044,-0.0303986444444444,55.94,86.0,0.0030979975579626,0.0
2020-04-23 10:04:39.000,18.21933814,-0.151546183333334,55.94,86.0,0.0,0.291
2020-04-23 10:04:40.000,17.92161024,-0.0827021944444439,55.94,86.0,0.0006646823122793,0.277
2020-04-23 10:04:41.000,16.24950598,-0.4644734055555553,55.94,86.0,0.0026413897089345,0.489
2020-04-23 10:04:42.000,12.6413657,-1.002261188888888,55.94,86.0,0.0,0.647
2020-04-23 10:04:43.000,8.37500536,-1.1851000944444454,55.94,86.0,-0.0013023920081982,0.515
2020-04-23 10:04:44.000,4.82802,-0.9852737111111108,55.94,86.0,0.0,1.11
2020-04-23 10:04:45.000,1.49990488,-0.9244764222222224,55.94,86.0,0.0,1.255
2020-04-23 10:04:46.000,0.0,-0.4166402444444445,55.94,86.0,0.0,1.466
2020-04-23 10:04:47.000,0.0,0.0,55.94,86.0,0.0,1.532
2020-04-23 10:04:48.000,0.0,0.0,55.94,86.0,0.0,1.981
2020-04-23 10:04:49.000,0.0,0.0,55.94,86.0,0.0,1.849
2020-04-23 10:04:50.000,0.0,0.0,55.94,86.0,0.0,1.638
2020-04-23 10:04:51.000,0.0,0.0,55.94,86.0,0.0,1.413
2020-04-23 10:04:52.000,0.0,0.0,55.94,86.0,0.0,1.281
2020-04-23 10:04:53.000,0.0,0.0,55.94,86.0,0.0,0.991
2020-04-23 10:04:54.000,0.0,0.0,55.94,86.0,0.0,0.951
2020-04-23 10:04:55.000,0.0,0.0,55.94,86.0,0.0,0.608
2020-04-23 10:04:56.000,0.0,0.0,55.94,86.0,0.0,0.409
2020-04-23 10:04:57.000,0.0,0.0,55.94,86.0,0.0,0.779
2020-04-23 10:04:58.000,0.0,0.0,55.94,86.0,0.0,1.281
2020-04-23 10:04:59.000,0.0,0.0,55.94,86.0,0.0,0.951
2020-04-23 10:05:00.000,0.0,0.0,54.46,0.86,0.0,0.977
2020-04-23 10:05:01.000,0.0,0.0,54.46,0.86,0.0,1.308
2020-04-23 10:05:02.000,0.0,0.0,54.46,0.86,0.0,0.951
2020-04-23 10:05:03.000,0.0,0.0,54.46,0.86,0.0,0.779
2020-04-23 10:05:04.000,0.0,0.0,54.46,0.86,0.0,0.753
2020-04-23 10:05:05.000,0.0,0.0,54.46,0.86,0.0,1.017
2020-04-23 10:05:06.000,0.0,0.0,54.46,0.86,0.0,0.779
2020-04-23 10:05:07.000,2.49930502,0.6942513944444444,54.46,0.86,0.0,3.593
2020-04-23 10:05:08.000,7.531711199999999,1.397890605555555,54.46,0.86,0.0,4.148
2020-04-23 10:05:09.000,12.39030866,1.349610405555556,54.46,0.86,0.0,6.789
2020-04-23 10:05:10.000,16.3750345,1.1068682888888892,54.46,0.86,0.0,8.255
2020-04-23 10:05:11.000,20.79750082,1.2284628666666668,54.46,0.86,0.0,9.18
